[2025-11-09T14:42:27.743Z] [INFO] 🚀 Starting Apple Documentation Crawler
[2025-11-09T14:49:50.861Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accelerate/documentation_accelerate_adjusting-saturation-and-applying-tone-mapping.pdf
[2025-11-09T14:49:50.866Z] [INFO] 📄 [181/5000] depth=2 [accelerate] https://developer.apple.com/documentation/Accelerate/adjusting-the-brightness-and-contrast-of-an-image
[2025-11-09T14:49:54.450Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accelerate/documentation_accelerate_adjusting-the-brightness-and-contrast-of-an-image.pdf
[2025-11-09T14:49:54.457Z] [INFO] 📄 [182/5000] depth=2 [accelerate] https://developer.apple.com/documentation/Accelerate/adjusting-the-hue-of-an-image
[2025-11-09T14:49:56.541Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accelerate/documentation_accelerate_adjusting-the-hue-of-an-image.pdf
[2025-11-09T14:49:56.546Z] [INFO] 📄 [183/5000] depth=2 [accelerate] https://developer.apple.com/documentation/Accelerate/applying-biquadratic-filters-to-a-music-loop
[2025-11-09T14:49:58.353Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accelerate/documentation_accelerate_applying-biquadratic-filters-to-a-music-loop.pdf
[2025-11-09T14:49:58.358Z] [INFO] 📄 [184/5000] depth=2 [accelerate] https://developer.apple.com/documentation/Accelerate/applying-tone-curve-adjustments-to-images
[2025-11-09T14:50:00.685Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accelerate/documentation_accelerate_applying-tone-curve-adjustments-to-images.pdf
[2025-11-09T14:50:00.692Z] [INFO] 📄 [185/5000] depth=2 [accelerate] https://developer.apple.com/documentation/Accelerate/applying-transformations-to-selected-colors-in-an-image
[2025-11-09T14:50:02.473Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accelerate/documentation_accelerate_applying-transformations-to-selected-colors-in-an-image.pdf
[2025-11-09T14:50:02.478Z] [INFO] 📄 [186/5000] depth=2 [accelerate] https://developer.apple.com/documentation/Accelerate/applying-vimage-operations-to-video-sample-buffers
[2025-11-09T14:50:04.334Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accelerate/documentation_accelerate_applying-vimage-operations-to-video-sample-buffers.pdf
[2025-11-09T14:50:04.340Z] [INFO] 📄 [187/5000] depth=2 [accelerate] https://developer.apple.com/documentation/Accelerate/blurring-an-image
[2025-11-09T14:50:06.553Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accelerate/documentation_accelerate_blurring-an-image.pdf
[2025-11-09T14:50:06.558Z] [INFO] 📄 [188/5000] depth=2 [accelerate] https://developer.apple.com/documentation/Accelerate/calculating-the-dominant-colors-in-an-image
[2025-11-09T14:50:08.444Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accelerate/documentation_accelerate_calculating-the-dominant-colors-in-an-image.pdf
[2025-11-09T14:50:08.451Z] [INFO] 📄 [189/5000] depth=2 [accelerate] https://developer.apple.com/documentation/Accelerate/compressing-and-decompressing-files-with-stream-compression
[2025-11-09T14:50:10.361Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accelerate/documentation_accelerate_compressing-and-decompressing-files-with-stream-compression.pdf
[2025-11-09T14:50:10.366Z] [INFO] 📄 [190/5000] depth=2 [accelerate] https://developer.apple.com/documentation/Accelerate/compressing-an-image-using-linear-algebra
[2025-11-09T14:50:13.808Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accelerate/documentation_accelerate_compressing-an-image-using-linear-algebra.pdf
[2025-11-09T14:50:13.814Z] [INFO] 📄 [191/5000] depth=2 [accelerate] https://developer.apple.com/documentation/Accelerate/converting-color-images-to-grayscale
[2025-11-09T14:50:17.479Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accelerate/documentation_accelerate_converting-color-images-to-grayscale.pdf
[2025-11-09T14:50:17.485Z] [INFO] 📄 [192/5000] depth=2 [accelerate] https://developer.apple.com/documentation/Accelerate/converting-luminance-and-chrominance-planes-to-an-argb-image
[2025-11-09T14:50:19.655Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accelerate/documentation_accelerate_converting-luminance-and-chrominance-planes-to-an-argb-image.pdf
[2025-11-09T14:50:19.661Z] [INFO] 📄 [193/5000] depth=2 [accelerate] https://developer.apple.com/documentation/Accelerate/creating-an-audio-unit-extension-using-the-vdsp-library
[2025-11-09T14:50:22.255Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accelerate/documentation_accelerate_creating-an-audio-unit-extension-using-the-vdsp-library.pdf
[2025-11-09T14:50:22.261Z] [INFO] 📄 [194/5000] depth=2 [accelerate] https://developer.apple.com/documentation/Accelerate/cropping-to-the-subject-in-a-chroma-keyed-image
[2025-11-09T14:50:24.598Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accelerate/documentation_accelerate_cropping-to-the-subject-in-a-chroma-keyed-image.pdf
[2025-11-09T14:50:24.603Z] [INFO] 📄 [195/5000] depth=2 [accelerate] https://developer.apple.com/documentation/Accelerate/equalizing-audio-with-discrete-cosine-transforms-dcts
[2025-11-09T14:50:31.252Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accelerate/documentation_accelerate_equalizing-audio-with-discrete-cosine-transforms-dcts.pdf
[2025-11-09T14:50:31.258Z] [INFO] 📄 [196/5000] depth=2 [accelerate] https://developer.apple.com/documentation/Accelerate/finding-the-sharpest-image-in-a-sequence-of-captured-images
[2025-11-09T14:50:35.169Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accelerate/documentation_accelerate_finding-the-sharpest-image-in-a-sequence-of-captured-images.pdf
[2025-11-09T14:50:35.174Z] [INFO] 📄 [197/5000] depth=2 [accelerate] https://developer.apple.com/documentation/Accelerate/halftone-descreening-with-2d-fast-fourier-transform
[2025-11-09T14:50:37.480Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accelerate/documentation_accelerate_halftone-descreening-with-2d-fast-fourier-transform.pdf
[2025-11-09T14:50:37.486Z] [INFO] 📄 [198/5000] depth=2 [accelerate] https://developer.apple.com/documentation/Accelerate/improving-the-quality-of-quantized-images-with-dithering
[2025-11-09T14:50:39.370Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accelerate/documentation_accelerate_improving-the-quality-of-quantized-images-with-dithering.pdf
[2025-11-09T14:50:39.375Z] [INFO] 📄 [199/5000] depth=2 [accelerate] https://developer.apple.com/documentation/Accelerate/integrating-vimage-pixel-buffers-into-a-core-image-workflow
[2025-11-09T14:50:42.695Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accelerate/documentation_accelerate_integrating-vimage-pixel-buffers-into-a-core-image-workflow.pdf
[2025-11-09T14:50:42.700Z] [INFO] 📄 [200/5000] depth=2 [accelerate] https://developer.apple.com/documentation/Accelerate/reducing-artifacts-with-custom-resampling-filters
[2025-11-09T14:50:44.889Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accelerate/documentation_accelerate_reducing-artifacts-with-custom-resampling-filters.pdf
[2025-11-09T14:50:44.896Z] [INFO] 📄 [201/5000] depth=2 [accelerate] https://developer.apple.com/documentation/Accelerate/rotating-a-cube-by-transforming-its-vertices
[2025-11-09T14:50:47.091Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accelerate/documentation_accelerate_rotating-a-cube-by-transforming-its-vertices.pdf
[2025-11-09T14:50:47.096Z] [INFO] 📄 [202/5000] depth=2 [accelerate] https://developer.apple.com/documentation/Accelerate/sharing-texture-data-between-the-model-io-framework-and-the-vimage-library
[2025-11-09T14:50:50.383Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accelerate/documentation_accelerate_sharing-texture-data-between-the-model-io-framework-and-the-vimage-library.pdf
[2025-11-09T14:50:50.388Z] [INFO] 📄 [203/5000] depth=2 [accelerate] https://developer.apple.com/documentation/Accelerate/signal-extraction-from-noise
[2025-11-09T14:50:52.241Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accelerate/documentation_accelerate_signal-extraction-from-noise.pdf
[2025-11-09T14:50:52.246Z] [INFO] 📄 [204/5000] depth=2 [accelerate] https://developer.apple.com/documentation/Accelerate/solving-systems-of-linear-equations-with-lapack
[2025-11-09T14:51:02.082Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accelerate/documentation_accelerate_solving-systems-of-linear-equations-with-lapack.pdf
[2025-11-09T14:51:02.091Z] [INFO] 📄 [205/5000] depth=2 [accelerate] https://developer.apple.com/documentation/Accelerate/specifying-histograms-with-vimage
[2025-11-09T14:51:03.972Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accelerate/documentation_accelerate_specifying-histograms-with-vimage.pdf
[2025-11-09T14:51:03.977Z] [INFO] 📄 [206/5000] depth=2 [accelerate] https://developer.apple.com/documentation/Accelerate/training-a-neural-network-to-recognize-digits
[2025-11-09T14:51:06.271Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accelerate/documentation_accelerate_training-a-neural-network-to-recognize-digits.pdf
[2025-11-09T14:51:06.276Z] [INFO] 📄 [207/5000] depth=2 [accelerate] https://developer.apple.com/documentation/Accelerate/using-vimage-pixel-buffers-to-generate-video-effects
[2025-11-09T14:51:09.507Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accelerate/documentation_accelerate_using-vimage-pixel-buffers-to-generate-video-effects.pdf
[2025-11-09T14:51:09.511Z] [INFO] 📄 [208/5000] depth=2 [accelerate] https://developer.apple.com/documentation/Accelerate/visualizing-sound-as-an-audio-spectrogram
[2025-11-09T14:51:12.063Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accelerate/documentation_accelerate_visualizing-sound-as-an-audio-spectrogram.pdf
[2025-11-09T14:51:12.068Z] [INFO] 📄 [209/5000] depth=2 [accessibility] https://developer.apple.com/documentation/Accessibility/accessibility_design_for_mac_catalyst
[2025-11-09T14:51:14.054Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accessibility/documentation_accessibility_accessibility_design_for_mac_catalyst.pdf
[2025-11-09T14:51:14.060Z] [INFO] 📄 [210/5000] depth=2 [swiftui] https://developer.apple.com/documentation/swiftui/creating_accessible_views
[2025-11-09T14:51:16.152Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/swiftui/documentation_swiftui_creating_accessible_views.pdf
[2025-11-09T14:51:16.158Z] [INFO] 📄 [211/5000] depth=2 [accessibility] https://developer.apple.com/documentation/Accessibility/delivering_an_exceptional_accessibility_experience
[2025-11-09T14:51:17.788Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accessibility/documentation_accessibility_delivering_an_exceptional_accessibility_experience.pdf
[2025-11-09T14:51:17.793Z] [INFO] 📄 [212/5000] depth=2 [accessibility] https://developer.apple.com/documentation/Accessibility/enhancing-the-accessibility-of-your-swiftui-app
[2025-11-09T14:51:19.267Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accessibility/documentation_accessibility_enhancing-the-accessibility-of-your-swiftui-app.pdf
[2025-11-09T14:51:19.273Z] [INFO] 📄 [213/5000] depth=2 [accessibility] https://developer.apple.com/documentation/Accessibility/integrating_accessibility_into_your_app
[2025-11-09T14:51:20.785Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accessibility/documentation_accessibility_integrating_accessibility_into_your_app.pdf
[2025-11-09T14:51:20.790Z] [INFO] 📄 [214/5000] depth=2 [mediaaccessibility] https://developer.apple.com/documentation/MediaAccessibility/responding-to-changes-in-the-flashing-lights-setting
[2025-11-09T14:51:22.816Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/mediaaccessibility/documentation_mediaaccessibility_responding-to-changes-in-the-flashing-lights-setting.pdf
[2025-11-09T14:51:22.821Z] [INFO] 📄 [215/5000] depth=2 [translation] https://developer.apple.com/documentation/Translation/translating-text-within-your-app
[2025-11-09T14:51:24.990Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/translation/documentation_translation_translating-text-within-your-app.pdf
[2025-11-09T14:51:24.995Z] [INFO] 📄 [216/5000] depth=2 [accessibility] https://developer.apple.com/documentation/Accessibility/wwdc21_challenge_large_text_challenge
[2025-11-09T14:51:27.146Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accessibility/documentation_accessibility_wwdc21_challenge_large_text_challenge.pdf
[2025-11-09T14:51:27.153Z] [INFO] 📄 [217/5000] depth=2 [accessibility] https://developer.apple.com/documentation/Accessibility/wwdc21_challenge_speech_synthesizer_simulator
[2025-11-09T14:51:29.006Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accessibility/documentation_accessibility_wwdc21_challenge_speech_synthesizer_simulator.pdf
[2025-11-09T14:51:29.013Z] [INFO] 📄 [218/5000] depth=2 [accessibility] https://developer.apple.com/documentation/Accessibility/wwdc21_challenge_voiceover_maze
[2025-11-09T14:51:30.804Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accessibility/documentation_accessibility_wwdc21_challenge_voiceover_maze.pdf
[2025-11-09T14:51:30.811Z] [INFO] 📄 [219/5000] depth=2 [accessibility] https://developer.apple.com/documentation/Accessibility/wwdc22_challenge_learn_switch_control_through_gaming
[2025-11-09T14:51:32.677Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/accessibility/documentation_accessibility_wwdc22_challenge_learn_switch_control_through_gaming.pdf
[2025-11-09T14:51:32.683Z] [INFO] 📄 [220/5000] depth=2 [foundation] https://developer.apple.com/documentation/foundation/building_a_localized_food-ordering_app
[2025-11-09T14:51:36.473Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/foundation/documentation_foundation_building_a_localized_food-ordering_app.pdf
[2025-11-09T14:51:36.479Z] [INFO] 📄 [221/5000] depth=2 [foundation] https://developer.apple.com/documentation/Foundation/building-a-resumable-upload-server-with-swiftnio
[2025-11-09T14:51:38.146Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/foundation/documentation_foundation_building-a-resumable-upload-server-with-swiftnio.pdf
[2025-11-09T14:51:38.152Z] [INFO] 📄 [222/5000] depth=2 [foundation] https://developer.apple.com/documentation/Foundation/continuing-user-activities-with-handoff
[2025-11-09T14:51:40.020Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/foundation/documentation_foundation_continuing-user-activities-with-handoff.pdf
[2025-11-09T14:51:40.025Z] [INFO] 📄 [223/5000] depth=2 [foundation] https://developer.apple.com/documentation/foundation/displaying_human-friendly_content
[2025-11-09T14:51:41.710Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/foundation/documentation_foundation_displaying_human-friendly_content.pdf
[2025-11-09T14:51:41.717Z] [INFO] 📄 [224/5000] depth=2 [appclip] https://developer.apple.com/documentation/AppClip/fruta-building-a-feature-rich-app-with-swiftui
[2025-11-09T14:51:43.608Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/appclip/documentation_appclip_fruta-building-a-feature-rich-app-with-swiftui.pdf
[2025-11-09T14:51:43.614Z] [INFO] 📄 [225/5000] depth=2 [foundation] https://developer.apple.com/documentation/foundation/task_management/increasing_app_usage_with_suggestions_based_on_user_activities
[2025-11-09T14:51:45.589Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/foundation/documentation_foundation_task_management_increasing_app_usage_with_suggestions_based_on_user_activities.pdf
[2025-11-09T14:51:45.594Z] [INFO] 📄 [226/5000] depth=2 [appclip] https://developer.apple.com/documentation/AppClip/interacting-with-app-clip-codes-in-ar
[2025-11-09T14:51:47.677Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/appclip/documentation_appclip_interacting-with-app-clip-codes-in-ar.pdf
[2025-11-09T14:51:47.683Z] [INFO] 📄 [227/5000] depth=2 [foundation] https://developer.apple.com/documentation/foundation/icloud/synchronizing_app_preferences_with_icloud
[2025-11-09T14:51:50.027Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/foundation/documentation_foundation_icloud_synchronizing_app_preferences_with_icloud.pdf
[2025-11-09T14:51:50.032Z] [INFO] 📄 [228/5000] depth=2 [foundation] https://developer.apple.com/documentation/foundation/archives_and_serialization/using_json_with_custom_types
[2025-11-09T14:51:51.973Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/foundation/documentation_foundation_archives_and_serialization_using_json_with_custom_types.pdf
[2025-11-09T14:51:51.978Z] [INFO] 📄 [229/5000] depth=2 [appintents] https://developer.apple.com/documentation/AppIntents/AcceleratingAppInteractionsWithAppIntents
[2025-11-09T14:51:54.475Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/appintents/documentation_appintents_acceleratingappinteractionswithappintents.pdf
[2025-11-09T14:51:54.480Z] [INFO] 📄 [230/5000] depth=2 [sirikit] https://developer.apple.com/documentation/SiriKit/adding-shortcuts-for-wind-down
[2025-11-09T14:51:56.221Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/sirikit/documentation_sirikit_adding-shortcuts-for-wind-down.pdf
[2025-11-09T14:51:56.229Z] [INFO] 📄 [231/5000] depth=2 [sirikit] https://developer.apple.com/documentation/SiriKit/booking-rides-with-sirikit
[2025-11-09T14:51:58.386Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/sirikit/documentation_sirikit_booking-rides-with-sirikit.pdf
[2025-11-09T14:51:58.392Z] [INFO] 📄 [232/5000] depth=2 [appintents] https://developer.apple.com/documentation/AppIntents/defining-your-app-s-focus-filter
[2025-11-09T14:51:59.995Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/appintents/documentation_appintents_defining-your-app-s-focus-filter.pdf
[2025-11-09T14:52:00.001Z] [INFO] 📄 [233/5000] depth=2 [sirikit] https://developer.apple.com/documentation/SiriKit/handling-payment-requests-with-sirikit
[2025-11-09T14:52:01.976Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/sirikit/documentation_sirikit_handling-payment-requests-with-sirikit.pdf
[2025-11-09T14:52:01.981Z] [INFO] 📄 [234/5000] depth=2 [sirikit] https://developer.apple.com/documentation/SiriKit/handling-workout-requests-with-sirikit
[2025-11-09T14:52:03.872Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/sirikit/documentation_sirikit_handling-workout-requests-with-sirikit.pdf
[2025-11-09T14:52:03.877Z] [INFO] 📄 [235/5000] depth=2 [sirikit] https://developer.apple.com/documentation/SiriKit/integrating-your-app-with-siri-event-suggestions
[2025-11-09T14:52:05.413Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/sirikit/documentation_sirikit_integrating-your-app-with-siri-event-suggestions.pdf
[2025-11-09T14:52:05.419Z] [INFO] 📄 [236/5000] depth=2 [appintents] https://developer.apple.com/documentation/AppIntents/making-your-app-s-functionality-available-to-siri
[2025-11-09T14:52:07.057Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/appintents/documentation_appintents_making-your-app-s-functionality-available-to-siri.pdf
[2025-11-09T14:52:07.063Z] [INFO] 📄 [237/5000] depth=2 [sirikit] https://developer.apple.com/documentation/SiriKit/managing-audio-with-sirikit
[2025-11-09T14:52:09.073Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/sirikit/documentation_sirikit_managing-audio-with-sirikit.pdf
[2025-11-09T14:52:09.079Z] [INFO] 📄 [238/5000] depth=2 [sirikit] https://developer.apple.com/documentation/SiriKit/providing-hands-free-app-control-with-intents
[2025-11-09T14:52:10.556Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/sirikit/documentation_sirikit_providing-hands-free-app-control-with-intents.pdf
[2025-11-09T14:52:10.563Z] [INFO] 📄 [239/5000] depth=2 [sirikit] https://developer.apple.com/documentation/SiriKit/soup-chef-accelerating-app-interactions-with-shortcuts
[2025-11-09T14:52:12.258Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/sirikit/documentation_sirikit_soup-chef-accelerating-app-interactions-with-shortcuts.pdf
[2025-11-09T14:52:12.263Z] [INFO] 📄 [240/5000] depth=2 [sirikit] https://developer.apple.com/documentation/SiriKit/soup-chef-with-app-intents-migrating-custom-intents
[2025-11-09T14:52:14.455Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/sirikit/documentation_sirikit_soup-chef-with-app-intents-migrating-custom-intents.pdf
[2025-11-09T14:52:14.461Z] [INFO] 📄 [241/5000] depth=2 [appkit] https://developer.apple.com/documentation/AppKit/add-functionality-to-finder-with-action-extensions
[2025-11-09T14:52:16.355Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/appkit/documentation_appkit_add-functionality-to-finder-with-action-extensions.pdf
[2025-11-09T14:52:16.360Z] [INFO] 📄 [242/5000] depth=2 [appkit] https://developer.apple.com/documentation/AppKit/creating-and-customizing-the-touch-bar
[2025-11-09T14:52:18.128Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/appkit/documentation_appkit_creating-and-customizing-the-touch-bar.pdf
[2025-11-09T14:52:18.133Z] [INFO] 📄 [243/5000] depth=2 [appkit] https://developer.apple.com/documentation/AppKit/developing-a-document-based-app
[2025-11-09T14:52:20.460Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/appkit/documentation_appkit_developing-a-document-based-app.pdf
[2025-11-09T14:52:20.465Z] [INFO] 📄 [244/5000] depth=2 [appkit] https://developer.apple.com/documentation/AppKit/integrating-a-toolbar-and-touch-bar-into-your-app
[2025-11-09T14:52:22.353Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/appkit/documentation_appkit_integrating-a-toolbar-and-touch-bar-into-your-app.pdf
[2025-11-09T14:52:22.359Z] [INFO] 📄 [245/5000] depth=2 [appkit] https://developer.apple.com/documentation/AppKit/navigating-hierarchical-data-using-outline-and-split-views
[2025-11-09T14:52:24.406Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/appkit/documentation_appkit_navigating-hierarchical-data-using-outline-and-split-views.pdf
[2025-11-09T14:52:24.412Z] [INFO] 📄 [246/5000] depth=2 [appkit] https://developer.apple.com/documentation/AppKit/organize-your-user-interface-with-a-stack-view
[2025-11-09T14:52:26.425Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/appkit/documentation_appkit_organize-your-user-interface-with-a-stack-view.pdf
[2025-11-09T14:52:26.431Z] [INFO] 📄 [247/5000] depth=2 [appkit] https://developer.apple.com/documentation/AppKit/supporting-collection-view-drag-and-drop-through-file-promises
[2025-11-09T14:52:28.813Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/appkit/documentation_appkit_supporting-collection-view-drag-and-drop-through-file-promises.pdf
[2025-11-09T14:52:28.818Z] [INFO] 📄 [248/5000] depth=2 [appkit] https://developer.apple.com/documentation/AppKit/supporting-drag-and-drop-through-file-promises
[2025-11-09T14:52:31.141Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/appkit/documentation_appkit_supporting-drag-and-drop-through-file-promises.pdf
[2025-11-09T14:52:31.146Z] [INFO] 📄 [249/5000] depth=2 [appkit] https://developer.apple.com/documentation/AppKit/supporting-table-view-drag-and-drop-through-file-promises
[2025-11-09T14:52:33.556Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/appkit/documentation_appkit_supporting-table-view-drag-and-drop-through-file-promises.pdf
[2025-11-09T14:52:33.565Z] [INFO] 📄 [250/5000] depth=2 [contacts] https://developer.apple.com/documentation/Contacts/accessing-a-person-s-contact-data-using-contacts-and-contactsui
[2025-11-09T14:52:36.033Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/contacts/documentation_contacts_accessing-a-person-s-contact-data-using-contacts-and-contactsui.pdf
[2025-11-09T14:52:36.039Z] [INFO] 📄 [251/5000] depth=2 [eventkit] https://developer.apple.com/documentation/EventKit/accessing-calendar-using-eventkit-and-eventkitui
[2025-11-09T14:52:38.709Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/eventkit/documentation_eventkit_accessing-calendar-using-eventkit-and-eventkitui.pdf
[2025-11-09T14:52:38.714Z] [INFO] 📄 [252/5000] depth=2 [automaticassessmentconfiguration] https://developer.apple.com/documentation/AutomaticAssessmentConfiguration/build-an-educational-assessment-app
[2025-11-09T14:52:40.848Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/automaticassessmentconfiguration/documentation_automaticassessmentconfiguration_build-an-educational-assessment-app.pdf
[2025-11-09T14:52:40.853Z] [INFO] 📄 [253/5000] depth=2 [mailkit] https://developer.apple.com/documentation/MailKit/build-mail-app-extensions
[2025-11-09T14:52:42.883Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/mailkit/documentation_mailkit_build-mail-app-extensions.pdf
[2025-11-09T14:52:42.889Z] [INFO] 📄 [254/5000] depth=2 [proximityreader] https://developer.apple.com/documentation/ProximityReader/checking-ids-with-the-verifier-api
[2025-11-09T14:52:45.089Z] [INFO]    ✅ Saved new page: /Volumes/Code/DeveloperExt/private/apple_docs_crawl/docs/proximityreader/documentation_proximityreader_checking-ids-with-the-verifier-api.pdf
